id:ID(Document),name,dateCreated,fileFormat,additionalType,description,checksum,originalFileName
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2016-12-07,Library Faculty Meeting_Agendas_2016-12-07.docx,2016-12-07,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2016-12-07.,530b6c310b8c2b81270dc1bfc2d05ed1256fb84ddcee41cf2b2018fbbf3c258e,Library_faculty_agenda_2016_12_07.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2018-09-12,Library Faculty Meeting_Agendas_2018-09-12.docx,2018-09-12,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2018-09-12.,69a0d3b3bcfd5a456920ba3aa3faf0305a46930a8133ab3bec17ec41836fe50c,Library_faculty_agenda_2018_09_12.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2017-03-08,Library Faculty Meeting_Agendas_2017-03-08.docx,2017-03-08,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2017-03-08.,0b0fe069a60ea0b7b1c9b2b9654d40fecabb3778854cc4e8643effd8cef5f16c,Library_faculty_agenda_2017_03_08.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2012-09-19,Library Faculty Meeting_Agendas_2012-09-19.docx,2012-09-19,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2012-09-19.,2585c5e964bf4df12bd18760ae2593a69397bb5a83869deac757f310d220acaf,Library_faculty_agenda_2012_09_19.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2014-07-09,Library Faculty Meeting_Agendas_2014-07-09.docx,2014-07-09,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2014-07-09.,71c523f7209ab0f77dc00904a6af7063befbfe87b68173e6c964be9a15116732,Library_faculty_agenda_2014_07_09.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2019-06-12,Library Faculty Meeting_Agendas_2019-06-12.docx,2019-06-12,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2019-06-12.,11947bd1d7c657b5e26583013f1e140f6070316a50aecf72b1c9ec1c68911e23,Library_faculty_agenda_2019_06_12.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2019-02-06,Library Faculty Meeting_Agendas_2019-02-06.docx,2019-02-06,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2019-02-06.,353ea0ac1a64419877f99ca4fa698030a42cee899013728d5b150bfa976776db,Library_faculty_agenda_2019_02_06.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2012-11-14,Library Faculty Meeting_Agendas_2012-11-14.docx,2012-11-14,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2012-11-14.,b20fc67f2110800cdeb2022ddaa6d5b7534d94e5d794f60565012dbdbe0a08e3,Library_faculty_agenda_2012_11_14.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2016-04-13,Library Faculty Meeting_Agendas_2016-04-13.docx,2016-04-13,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2016-04-13.,b320567336530465e41164a016d1c472d96aeef65859fafecf5003293410f4c7,Library_faculty_agenda_2016_04_13.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2013-09-26,Library Faculty Meeting_Agendas_2013-09-26.docx,2013-09-26,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2013-09-26.,c1abe756bd845eb7dd36504a605a2eaa7962f1c552dca144c781be54526c2fc0,Library_faculty_agenda_2013_09_26.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2019-03-06,Library Faculty Meeting_Agendas_2019-03-06.docx,2019-03-06,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2019-03-06.,029fb35d60d08982ac202e51ca7e932201b978a8638ecb2695af14b34321cd7f,Library_faculty_agenda_2019_03_06.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2018-04-11,Library Faculty Meeting_Agendas_2018-04-11.docx,2018-04-11,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2018-04-11.,e267b779019c598e3f73a827f38533d3cab987beac58544361f2be6fe2c5717d,Library_faculty_agenda_2018_04_11.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2015-12-02,Library Faculty Meeting_Agendas_2015-12-02.docx,2015-12-02,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2015-12-02.,bc45a79717079d0f10766dd6c6ac8cb9d351116fa1b581e8ee66d9e7f02f2c36,Library_faculty_agenda_2015_12_2.docx
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2017-02-08,Library Faculty Meeting_Agendas_2017-02-08.docx,2017-02-08,DOCX,Agendas,Agendas document for Library Faculty Meeting dated 2017-02-08.,bd7cc78c8f2a678f351d124aa67f62553f2eef924b355c57ce31f0a521c21e10,Library_faculty_agenda_2017_02_08.docx
Library Occasional Reports Series Advisory Group__Minutes__Library Occasional Reports Series Advisory Group_Minutes_2015-05-19,Library Occasional Reports Series Advisory Group_Minutes_2015-05-19.docx,2015-05-19,DOCX,Minutes,Minutes document for Library Occasional Reports Series Advisory Group dated 2015-05-19.,9b17cc1706285a0fcef55cd6cb1897126fec0bce2b85305a4a5942e772bc57ac,Library_Occasional_Reports_Series_Advisory_Group_minutes_2015_05_19.docx
Library Occasional Reports Series Advisory Group__Agendas__Library Occasional Reports Series Advisory Group_Agendas_2015-05-19,Library Occasional Reports Series Advisory Group_Agendas_2015-05-19.docx,2015-05-19,DOCX,Agendas,Agendas document for Library Occasional Reports Series Advisory Group dated 2015-05-19.,37754ec78ce61e59748d44f4b79cdb8222753692c8d08fb08285da28a7af7cab,Library_Occasional_Reports_Series_Advisory_Group_agenda_2015_05_19.docx
Social Media Working Group__Related Documents__cusr2023_summer_linked_02,cusr2023_summer_linked_02.pdf,unknown,PDF,Related Documents,Related Documents document for Social Media Working Group.,6642c0f8159ede6216ebfaaf04cec8e14c2e10bf5d188b78e03078f7b7ac32ed,cusr2023_summer_linked_02.pdf
Social Media Working Group__Related Documents__Social-Media-Accessibility-Resources-2018.docx72,Social-Media-Accessibility-Resources-2018.docx72.pdf,unknown,PDF,Related Documents,Related Documents document for Social Media Working Group.,bf87a821eb50c002987a24d2a740cdfe552d561e92999b04c6608d47ac109728,Social-Media-Accessibility-Resources-2018.docx72.pdf
Social Media Working Group__Related Documents__Downs-Presentation2,Downs-Presentation2.pptx,unknown,PPTX,Related Documents,Related Documents document for Social Media Working Group.,e957557f536962451860fec8c67648d990fc3c037e94b461d72f83414de37daf,Downs-Presentation2.pptx
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2016-06-20,Social Media Working Group_Minutes_2016-06-20.pdf,2016-06-20,PDF,Minutes,Minutes document for Social Media Working Group dated 2016-06-20.,d348c5b5ea7bae6e8e2d8d8def4e09da0d279a4f93da35da66f0b06f2c775e54,June-20th-2016-Social-Media-Working-group.pdf
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2016-09-08,Social Media Working Group_Minutes_2016-09-08.docx,2016-09-08,DOCX,Minutes,Minutes document for Social Media Working Group dated 2016-09-08.,2a6336a5ce7be4388e4f3eb44d38662b7817f5ead4a2cac56182be398851e9bb,Social-Media-Working-Group-09082016.docx
Social Media Working Group__Minutes__Social Media Working Group_Minutes_206-05-09,Social Media Working Group_Minutes_206-05-09.pdf,206-05-09,PDF,Minutes,Minutes document for Social Media Working Group dated 206-05-09.,77bc8920b7509d2cce044cce3f0a5fe854b518d38e4f7fd999ffcd15a4a985b7,Social-Media-Working-Group-May-9-2016.pdf
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2018-09-19,Social Media Working Group_Minutes_2018-09-19.docx,2018-09-19,DOCX,Minutes,Minutes document for Social Media Working Group dated 2018-09-19.,b725a9aa491a74efba1f49b7c15e7c8fff123243b2ab3d7b3dae245dda4b6e2a,Social_Media_Working_Group_minutes_2018_09_19.docx
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2016-10-16,Social Media Working Group_Minutes_2016-10-16.docx,2016-10-16,DOCX,Minutes,Minutes document for Social Media Working Group dated 2016-10-16.,74b29a1389e5683d6df915486985acda7ccc14fe151584268844f66588351c90,Social-Media-Working-Group-October-13-2016.docx
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2018-10-19,Social Media Working Group_Minutes_2018-10-19.docx,2018-10-19,DOCX,Minutes,Minutes document for Social Media Working Group dated 2018-10-19.,01292e9b6203d674c2f59f379da59809e1561c3414e1c109816eff4f76e20edf,Social_Media_Working_Group_minutes_2018_10_19.docx
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2016-03-17,Social Media Working Group_Minutes_2016-03-17.pdf,2016-03-17,PDF,Minutes,Minutes document for Social Media Working Group dated 2016-03-17.,a518d10be40a77a8043188361faa298f8fd4059d98a95ef3801c9fb8af1b4de7,Social-Media-Group-–-March-17-2016.pdf
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2016-11-10,Social Media Working Group_Minutes_2016-11-10.docx,2016-11-10,DOCX,Minutes,Minutes document for Social Media Working Group dated 2016-11-10.,273876473584468826490f312440b044a1bbdf251812c722a93101813f8cfdd1,social-media-working-group-minutes-2016-11-10.docx
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2017-04-20,Social Media Working Group_Minutes_2017-04-20.docx,2017-04-20,DOCX,Minutes,Minutes document for Social Media Working Group dated 2017-04-20.,0418dd0190602976629445af76ff361dd11ef5236edd08e8a54180bb0288f841,Social-Media-Working-Group-April20-2017-Minutes.docx
Social Media Working Group__Minutes__Social Media Working Group_Minutes_2016-04-25,Social Media Working Group_Minutes_2016-04-25.pdf,2016-04-25,PDF,Minutes,Minutes document for Social Media Working Group dated 2016-04-25.,7a653ffffcb351668e83e59dae7ccdc5d01ea322d82a539ad9f78269f6c05d2a,Social-Media-Working-Group-April-25-2016.pdf
Social Media Working Group__Minutes__Social Media Working Group_Minutes_unknown_Social-Media-Accessibility-Resources-2018.docx72,Social Media Working Group_Minutes_unknown_Social-Media-Accessibility-Resources-2018.docx72.pdf,unknown,PDF,Minutes,Minutes document for Social Media Working Group.,bf87a821eb50c002987a24d2a740cdfe552d561e92999b04c6608d47ac109728,Social-Media-Accessibility-Resources-2018.docx72.pdf
Social Media Working Group__Agendas__Social Media Working Group_Agendas_2018-10-19,Social Media Working Group_Agendas_2018-10-19.docx,2018-10-19,DOCX,Agendas,Agendas document for Social Media Working Group dated 2018-10-19.,c1879f9b54f58fb428a026e93f4f2ed05cdb4f10c12cef354eee00cd6feaca39,Social_Media_Working_Group_agenda_2018_10_19.docx
Social Media Working Group__Agendas__Social Media Working Group_Agendas_2018-09-19,Social Media Working Group_Agendas_2018-09-19.docx,2018-09-19,DOCX,Agendas,Agendas document for Social Media Working Group dated 2018-09-19.,283e9f9a750662949912f347f8875dcee06dcbf040e9ebff1193ae40cfe7f558,Social_Media_Working_Group_agenda_2018_09_19.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2000-07-17,User Education Committee (Disbanded 2018)_Minutes_2000-07-17.docx,2000-07-17,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2000-07-17.,cafdd6fc1a8ab50661a0e0202a9be947c3699924836602c7e90db5602b67b326,User_Education_Committee_minutes_2000_07_17.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2000-02-14,User Education Committee (Disbanded 2018)_Minutes_2000-02-14.docx,2000-02-14,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2000-02-14.,f9ed941ab45097eab7aec162d132f69dec2568bed36a1af71908f0b7e22ec69c,User_Education_Committee_minutes_2000_02_14.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2013-01-14,User Education Committee (Disbanded 2018)_Minutes_2013-01-14.docx,2013-01-14,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2013-01-14.,fb2436ce30c0f6788c202f6b4e450c2ab147c55a6f2821fef4a7ce5ddfe1372f,User_Education_Committee_minutes_2013_01_14.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2012-12-17,User Education Committee (Disbanded 2018)_Minutes_2012-12-17.docx,2012-12-17,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2012-12-17.,8c357b4ab793eb0504213057a3e0241824b9dd1691bb1f45fe4aa2a4dfaf60ad,User_Education_Committee_minutes_2012_12_17.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2013-06-10,User Education Committee (Disbanded 2018)_Minutes_2013-06-10.docx,2013-06-10,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2013-06-10.,8bb7f531bf94003cf79239854b6799421090b6642b0e5110a2e3d06fc9ca3d35,User_Education_Committee_minutes_2013_06_10.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2015-06-08,User Education Committee (Disbanded 2018)_Minutes_2015-06-08.docx,2015-06-08,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2015-06-08.,24bc4b3929129c40e67b48bc70f360665ea3957ef4288cb5831ae63559e1ccbe,User_Education_Committee_minutes_2015_06_08.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2003-05-05,User Education Committee (Disbanded 2018)_Minutes_2003-05-05.docx,2003-05-05,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2003-05-05.,d3f9b6ae01a9b80073e522edd62a2138d03a8220011d241bfd502a580bce0ec0,User_Education_Committee_minutes_2003_05_05.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2015-07-13,User Education Committee (Disbanded 2018)_Minutes_2015-07-13.docx,2015-07-13,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2015-07-13.,e251d10887999fa5da90024b59c0e10f3564eff5fb2afc630b648ef617a97dad,User_Education_Committee_minutes_2015_07_13.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2000-10-09,User Education Committee (Disbanded 2018)_Minutes_2000-10-09.docx,2000-10-09,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2000-10-09.,8ba0c4a1c2aded1a9941fe63006390a583ae118922002de2369028df368e8623,User_Education_Committee_minutes_2000_10_09.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2012-09-10,User Education Committee (Disbanded 2018)_Minutes_2012-09-10.docx,2012-09-10,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2012-09-10.,4effa0e78044948530188c32b91800eda89df64d0ae710ca66ba7c7ec58bac49,User_Education_Committee_minutes_2012_09_10.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2000-01-24,User Education Committee (Disbanded 2018)_Minutes_2000-01-24.docx,2000-01-24,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2000-01-24.,7d0581cf425e3df23290e918405fb662afe8a19e91dad4bee57760d6b50e8290,User_Education_Committee_minutes_2000_01_24.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2002-01-14,User Education Committee (Disbanded 2018)_Minutes_2002-01-14.docx,2002-01-14,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2002-01-14.,4bee4625306ed5200890c7a4bcc25676ecd855a00f94251646b5244b87cbb80e,User_Education_Committee_minutes_2002_01_14.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2007-03-12,User Education Committee (Disbanded 2018)_Minutes_2007-03-12.docx,2007-03-12,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2007-03-12.,4cddf1c1a585db29a655756a7c793bf214885a0f7f2ea5f48e524038c8c3b889,User_Education_Committee_minutes_2007_03_12.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2008-09-08,User Education Committee (Disbanded 2018)_Minutes_2008-09-08.docx,2008-09-08,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2008-09-08.,41be07ef0ef8e6fe093cfee1b71c514ea858af25be3623471161aeb695ca29b9,User_Education_Committee_minutes_2008_09_08.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2008-10-13,User Education Committee (Disbanded 2018)_Minutes_2008-10-13.docx,2008-10-13,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2008-10-13.,84ea1c9674727664efe5ecbf19302b2bf9a61e3e7cc9ab122dcd73956726b12e,User_Education_Committee_minutes_2008_10_13.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2007-02-12,User Education Committee (Disbanded 2018)_Minutes_2007-02-12.docx,2007-02-12,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2007-02-12.,ff9784f7eaa5aebc8da7692b4e9779480a80ca5c089239463f749de88928e730,User_Education_Committee_minutes_2007_02_12.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2002-10-14,User Education Committee (Disbanded 2018)_Minutes_2002-10-14.docx,2002-10-14,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2002-10-14.,c9850971e4f1e1f37858e67d85b3ad7d716ad18d099c9fb282ea7a3f756f357a,User_Education_Committee_minutes_2002_10_14.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2013-12-09,User Education Committee (Disbanded 2018)_Minutes_2013-12-09.docx,2013-12-09,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2013-12-09.,75fd75a3407ecd0937dbb20e1df3cd65484a2fd6a8fe194a2add09c543969ba9,User_Education_Committee_minutes_2013_12_09.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2003-11-10,User Education Committee (Disbanded 2018)_Minutes_2003-11-10.docx,2003-11-10,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2003-11-10.,aaae00269661792f08eb2317ee55618ef827b06d4a6f98e394e21e36fad566cf,User_Education_Committee_minutes_2003_11_10.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2000-11-13,User Education Committee (Disbanded 2018)_Minutes_2000-11-13.docx,2000-11-13,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2000-11-13.,1d2c6e53e1e936577400bca53e0731c2f7ec72550815881c0f2d406220cc70d4,User_Education_Committee_minutes_2000_11_13.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2001-12-10,User Education Committee (Disbanded 2018)_Minutes_2001-12-10.docx,2001-12-10,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2001-12-10.,2e4b14e76f0fe644f140fed5aae61adcb4b38bbdff06f2f061fdc52e036eab24,User_Education_Committee_minutes_2001_12_10.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2016-07-11,User Education Committee (Disbanded 2018)_Minutes_2016-07-11.docx,2016-07-11,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2016-07-11.,976fa93a2572cada95f1fc1e2540dba2388d41a5377213a5434056d6caa04806,User_Education_Committee_minutes_2016_07_11.docx
User Education Committee (Disbanded 2018)__Minutes__User Education Committee (Disbanded 2018)_Minutes_2011-09-12,User Education Committee (Disbanded 2018)_Minutes_2011-09-12.docx,2011-09-12,DOCX,Minutes,Minutes document for User Education Committee (Disbanded 2018) dated 2011-09-12.,0e0e075ed80fa17633336bf4bec11b24f6c64733e57f139b71b17f7a42606990,User_Education_Committee_minutes_2011_09_12.docx
